3000	3600	1111.3	479.75	53	203	53	1
3000	3600	1108.3	424.25	53	253	103	1
3000	3600	1108.3	424.25	53	253	153	1
3000	3600	1109.8	421.25	53	253	203	1
3000	3600	1111.3	424.25	53	253	253	1
3000	3600	1102.3	421.25	53	253	3	1
3000	3600	1108.3	422.75	53	253	53	1
3000	3600	1138.3	718.25	53	3	103	1
3000	3600	1138.3	722.75	53	3	153	1
3000	3600	1142.8	719.75	53	3	203	1
3000	3600	1138.3	718.25	53	3	253	1
3000	3600	1126.3	713.75	53	3	3	1
3000	3600	1121.8	721.25	53	3	53	1
3000	3600	1127.8	661.25	53	53	103	1
3000	3600	1124.8	664.25	53	53	153	1
3000	3600	1123.3	664.25	53	53	203	1
3000	3600	1127.8	664.25	53	53	253	1
3000	3600	1120.3	661.25	53	53	3	1
3000	3600	1115.8	677.75	53	53	53	1
3000	3600	1280.8	623.75	78	103	103	1
3000	3600	1280.8	619.25	78	103	153	1
3000	3600	1276.3	619.25	78	103	203	1
3000	3600	1277.8	622.25	78	103	253	1
3000	3600	1274.8	617.75	78	103	3	1
3000	3600	1271.8	632.75	78	103	53	1
3000	3600	1280.8	554.75	78	153	103	1
3000	3600	1273.3	560.75	78	153	153	1
3000	3600	1282.3	557.75	78	153	203	1
3000	3600	1277.8	559.25	78	153	253	1
3000	3600	1276.3	551.75	78	153	3	1
3000	3600	1277.8	559.25	78	153	53	1
3000	3600	1295.8	740.75	78	3	103	1
3000	3600	1298.8	743.75	78	3	153	1
3000	3600	1298.8	739.25	78	3	203	1
3000	3600	1298.8	742.25	78	3	253	1
3000	3600	1285.3	736.25	78	3	3	1
3000	3600	1283.8	745.25	78	3	53	1
3000	3600	1285.3	682.25	78	53	103	1
3000	3600	1288.3	685.25	78	53	153	1
3000	3600	1289.8	682.25	78	53	203	1
3000	3600	1285.3	682.25	78	53	253	1
3000	3600	1277.8	676.25	78	53	3	1
3000	3600	1277.8	695.75	78	53	53	1
